frame_start, 99, frame_end, 139, speed, 20.6 
frame_start, 14277, frame_end, 14317, speed, 29.59 
frame_start, 14317, frame_end, 14357, speed, 31.02 
frame_start, 14372, frame_end, 14412, speed, 25.85 
frame_start, 14397, frame_end, 14437, speed, 25.41 
frame_start, 14431, frame_end, 14471, speed, 26.66 
frame_start, 14470, frame_end, 14510, speed, 28.46 
frame_start, 14525, frame_end, 14565, speed, 29.85 
frame_start, 14573, frame_end, 14613, speed, 27.36 
frame_start, 14617, frame_end, 14657, speed, 25.11 
frame_start, 14745, frame_end, 14785, speed, 23.53 
frame_start, 14822, frame_end, 14862, speed, 23.96 
frame_start, 14877, frame_end, 14917, speed, 24.14 
frame_start, 14934, frame_end, 14974, speed, 26.58 
frame_start, 15038, frame_end, 15078, speed, 38.25 
frame_start, 15139, frame_end, 15179, speed, 40.97 
frame_start, 15177, frame_end, 15217, speed, 43.4 
frame_start, 16401, frame_end, 16441, speed, 14.18 
frame_start, 16489, frame_end, 16529, speed, 16.21 
frame_start, 16545, frame_end, 16585, speed, 19.21 
frame_start, 16627, frame_end, 16667, speed, 25.1 
frame_start, 16719, frame_end, 16759, speed, 32.06 
frame_start, 16765, frame_end, 16805, speed, 34.41 
frame_start, 16806, frame_end, 16846, speed, 34.3 
frame_start, 16853, frame_end, 16893, speed, 37.17 
frame_start, 16895, frame_end, 16935, speed, 39.82 
frame_start, 16933, frame_end, 16973, speed, 42.21 
frame_start, 16970, frame_end, 17010, speed, 43.33 
frame_start, 17020, frame_end, 17060, speed, 48.56 
frame_start, 17049, frame_end, 17089, speed, 45.47 
frame_start, 17098, frame_end, 17138, speed, 48.22 
frame_start, 17166, frame_end, 17206, speed, 53.8 
frame_start, 17391, frame_end, 17431, speed, 54.71 
frame_start, 17457, frame_end, 17497, speed, 48.28 
frame_start, 17516, frame_end, 17556, speed, 49.83 
frame_start, 17590, frame_end, 17630, speed, 47.57 
frame_start, 17621, frame_end, 17661, speed, 45.03 
frame_start, 17660, frame_end, 17700, speed, 47.35 
frame_start, 17699, frame_end, 17739, speed, 49.33 
frame_start, 17769, frame_end, 17809, speed, 50.52 
frame_start, 17837, frame_end, 17877, speed, 52.31 
frame_start, 19142, frame_end, 19182, speed, 18.93 
frame_start, 19265, frame_end, 19305, speed, 39.63 
frame_start, 19326, frame_end, 19366, speed, 41.91 
frame_start, 19368, frame_end, 19408, speed, 47.88 
frame_start, 19410, frame_end, 19450, speed, 45.0 
frame_start, 19438, frame_end, 19478, speed, 43.63 
frame_start, 19520, frame_end, 19560, speed, 48.78 
frame_start, 19557, frame_end, 19597, speed, 47.99 
frame_start, 19630, frame_end, 19670, speed, 48.32 
frame_start, 19712, frame_end, 19752, speed, 54.9 
frame_start, 19747, frame_end, 19787, speed, 56.6 
frame_start, 19805, frame_end, 19845, speed, 50.73 
frame_start, 19829, frame_end, 19869, speed, 52.73 
frame_start, 19957, frame_end, 19997, speed, 46.77 
frame_start, 20016, frame_end, 20056, speed, 46.33 
frame_start, 20148, frame_end, 20188, speed, 50.21 
frame_start, 20263, frame_end, 20303, speed, 47.23 
frame_start, 20301, frame_end, 20341, speed, 46.9 
frame_start, 20487, frame_end, 20527, speed, 47.31 
frame_start, 20544, frame_end, 20584, speed, 43.59 
frame_start, 20600, frame_end, 20640, speed, 46.7 
frame_start, 20629, frame_end, 20669, speed, 45.83 
frame_start, 21800, frame_end, 21840, speed, 22.67 
frame_start, 21896, frame_end, 21936, speed, 20.02 
frame_start, 21958, frame_end, 21998, speed, 23.77 
frame_start, 22028, frame_end, 22068, speed, 28.78 
frame_start, 22104, frame_end, 22144, speed, 37.76 
frame_start, 22237, frame_end, 22277, speed, 51.3 
frame_start, 22286, frame_end, 22326, speed, 49.56 
frame_start, 22308, frame_end, 22348, speed, 48.02 
frame_start, 22449, frame_end, 22489, speed, 51.38 
frame_start, 22524, frame_end, 22564, speed, 50.69 
frame_start, 22560, frame_end, 22600, speed, 44.96 
frame_start, 22599, frame_end, 22639, speed, 43.87 
frame_start, 22645, frame_end, 22685, speed, 42.31 
frame_start, 22701, frame_end, 22741, speed, 45.86 
frame_start, 22789, frame_end, 22829, speed, 51.56 
frame_start, 22869, frame_end, 22909, speed, 48.56 
frame_start, 22953, frame_end, 22993, speed, 48.15 
frame_start, 23013, frame_end, 23053, speed, 50.29 
frame_start, 23036, frame_end, 23076, speed, 47.84 
frame_start, 23095, frame_end, 23135, speed, 47.53 
frame_start, 23181, frame_end, 23221, speed, 45.54 
frame_start, 23279, frame_end, 23319, speed, 53.42 
frame_start, 23329, frame_end, 23369, speed, 62.97 
frame_start, 24516, frame_end, 24556, speed, 19.43 
frame_start, 24606, frame_end, 24646, speed, 24.9 
frame_start, 24637, frame_end, 24677, speed, 25.68 
frame_start, 24676, frame_end, 24716, speed, 25.86 
frame_start, 24721, frame_end, 24761, speed, 29.79 
frame_start, 24787, frame_end, 24827, speed, 35.83 
frame_start, 24968, frame_end, 25008, speed, 48.14 
frame_start, 24997, frame_end, 25037, speed, 44.49 
frame_start, 25030, frame_end, 25070, speed, 39.19 
frame_start, 25065, frame_end, 25105, speed, 35.86 
frame_start, 25105, frame_end, 25145, speed, 37.65 
frame_start, 25169, frame_end, 25209, speed, 37.06 
frame_start, 25248, frame_end, 25288, speed, 40.8 
frame_start, 25288, frame_end, 25328, speed, 38.22 
frame_start, 25395, frame_end, 25435, speed, 39.69 
frame_start, 25433, frame_end, 25473, speed, 38.14 
frame_start, 25491, frame_end, 25531, speed, 39.16 
frame_start, 25538, frame_end, 25578, speed, 37.66 
frame_start, 25592, frame_end, 25632, speed, 34.0 
frame_start, 25633, frame_end, 25673, speed, 35.89 
frame_start, 25721, frame_end, 25761, speed, 45.71 
frame_start, 25893, frame_end, 25933, speed, 47.79 
frame_start, 25932, frame_end, 25972, speed, 49.82 
frame_start, 26006, frame_end, 26046, speed, 52.67 
frame_start, 27301, frame_end, 27341, speed, 19.36 
frame_start, 27357, frame_end, 27397, speed, 22.78 
frame_start, 27424, frame_end, 27464, speed, 25.11 
frame_start, 27478, frame_end, 27518, speed, 30.66 
frame_start, 27522, frame_end, 27562, speed, 32.32 
frame_start, 27600, frame_end, 27640, speed, 36.86 
frame_start, 27638, frame_end, 27678, speed, 39.52 
frame_start, 27721, frame_end, 27761, speed, 40.74 
frame_start, 27890, frame_end, 27930, speed, 51.58 
frame_start, 27985, frame_end, 28025, speed, 46.22 
frame_start, 28050, frame_end, 28090, speed, 48.03 
frame_start, 28165, frame_end, 28205, speed, 50.42 
frame_start, 28299, frame_end, 28339, speed, 46.59 
frame_start, 28353, frame_end, 28393, speed, 49.66 
frame_start, 28390, frame_end, 28430, speed, 45.03 
frame_start, 28420, frame_end, 28460, speed, 44.61 
frame_start, 28439, frame_end, 28479, speed, 45.16 
frame_start, 28479, frame_end, 28519, speed, 45.86 
frame_start, 28517, frame_end, 28557, speed, 39.8 
frame_start, 28558, frame_end, 28598, speed, 36.33 
frame_start, 28587, frame_end, 28627, speed, 37.98 
frame_start, 28647, frame_end, 28687, speed, 37.0 
frame_start, 28683, frame_end, 28723, speed, 36.49 
frame_start, 28717, frame_end, 28757, speed, 35.83 
frame_start, 30013, frame_end, 30053, speed, 23.93 
frame_start, 30074, frame_end, 30114, speed, 22.25 
frame_start, 30178, frame_end, 30218, speed, 30.58 
frame_start, 30270, frame_end, 30310, speed, 46.75 
frame_start, 30342, frame_end, 30382, speed, 46.75 
frame_start, 30406, frame_end, 30446, speed, 55.29 
frame_start, 30489, frame_end, 30529, speed, 47.2 
frame_start, 30543, frame_end, 30583, speed, 53.1 
frame_start, 30595, frame_end, 30635, speed, 46.99 
frame_start, 30669, frame_end, 30709, speed, 50.64 
frame_start, 30703, frame_end, 30743, speed, 48.72 
frame_start, 30747, frame_end, 30787, speed, 46.26 
frame_start, 30818, frame_end, 30858, speed, 54.07 
frame_start, 30912, frame_end, 30952, speed, 50.71 
frame_start, 30977, frame_end, 31017, speed, 49.79 
frame_start, 31020, frame_end, 31060, speed, 47.98 
frame_start, 31053, frame_end, 31093, speed, 47.36 
frame_start, 31112, frame_end, 31152, speed, 46.1 
frame_start, 31224, frame_end, 31264, speed, 49.35 
frame_start, 31249, frame_end, 31289, speed, 47.82 
frame_start, 31357, frame_end, 31397, speed, 54.58 
frame_start, 31454, frame_end, 31494, speed, 53.0 
frame_start, 32653, frame_end, 32693, speed, 14.97 
frame_start, 32899, frame_end, 32939, speed, 47.9 
frame_start, 32975, frame_end, 33015, speed, 44.63 
frame_start, 33003, frame_end, 33043, speed, 46.57 
frame_start, 33122, frame_end, 33162, speed, 46.23 
frame_start, 33141, frame_end, 33181, speed, 45.29 
frame_start, 33235, frame_end, 33275, speed, 51.51 
frame_start, 33273, frame_end, 33313, speed, 43.25 
frame_start, 33302, frame_end, 33342, speed, 42.68 
frame_start, 33338, frame_end, 33378, speed, 46.09 
frame_start, 33463, frame_end, 33503, speed, 53.87 
frame_start, 33526, frame_end, 33566, speed, 48.8 
frame_start, 33547, frame_end, 33587, speed, 45.11 
frame_start, 33738, frame_end, 33778, speed, 49.68 
frame_start, 33807, frame_end, 33847, speed, 46.71 
frame_start, 33846, frame_end, 33886, speed, 45.56 
frame_start, 34077, frame_end, 34117, speed, 51.75 
frame_start, 34111, frame_end, 34151, speed, 49.79 
frame_start, 35357, frame_end, 35397, speed, 27.6 
frame_start, 35405, frame_end, 35445, speed, 19.7 
frame_start, 35484, frame_end, 35524, speed, 26.11 
frame_start, 35625, frame_end, 35665, speed, 49.95 
frame_start, 35711, frame_end, 35751, speed, 53.83 
frame_start, 35869, frame_end, 35909, speed, 45.12 
frame_start, 36023, frame_end, 36063, speed, 46.99 
frame_start, 36065, frame_end, 36105, speed, 47.6 
frame_start, 36108, frame_end, 36148, speed, 48.07 
frame_start, 36221, frame_end, 36261, speed, 60.57 
