Carro 1,52.13 
Carro 2,50.51 
Carro 3,48.83 
Carro 1,52.13 
Carro 2,50.51 
Carro 3,48.83 
Carro 4,49.16 
Carro 5,48.44 
Carro 6,58.33 
Carro 7,53.55 
Carro 8,50.84 
Carro 1,52.13 
Carro 2,50.51 
Carro 3,48.83 
Carro 4,49.16 
Carro 5,48.44 
Carro 6,58.33 
Carro 7,53.55 
Carro 1,52.13 
Carro 2,50.51 
Carro 3,48.83 
Carro 4,49.16 
Carro 5,48.44 
Carro 6,58.33 
Carro 7,53.55 
Carro 8,50.84 
Carro 1,52.13 
Carro 2,50.51 
Carro 3,48.83 
Carro 4,49.16 
Carro 1,52.13 
Carro 2,50.51 
Carro 3,48.83 
Carro 4,49.16 
Carro 5,48.44 
Carro 6,58.33 
Carro 7,53.55 
Carro 8,50.84 
Carro 1,52.13 
Carro 2,50.51 
Carro 3,48.83 
Carro 4,49.16 
Carro 5,48.44 
Carro 6,58.33 
Carro 1,52.13 
Carro 2,50.51 
Carro 3,48.83 
Carro 4,49.16 
Carro 5,48.44 
Carro 6,58.33 
Carro 7,53.55 
Carro 8,50.84 
Carro 1,52.13 
Carro 2,50.51 
Carro 3,48.83 
Carro 4,49.16 
Carro 5,48.44 
Carro 6,58.33 
Carro 1,52.13 
Carro 2,50.51 
Carro 1,52.13 
Carro 2,50.51 
Carro 3,48.83 
Carro 4,49.16 
Carro 5,48.44 
Carro 6,58.33 
Carro 7,53.55 
Carro 8,50.84 
Carro 1,52.13 
Carro 2,50.51 
Carro 3,48.83 
Carro 4,49.16 
Carro 1,44.09 
Carro 2,53.25 
Carro 3,46.31 
Carro 4,51.06 
Carro 5,45.66 
Carro 6,42.85 
Carro 7,46.06 
Carro 8,45.95 
Carro 9,47.82 
Carro 10,45.11 
Carro 11,25.74 
Carro 12,23.37 
Carro 13,41.84 
Carro 14,40.39 
Carro 15,43.58 
Carro 16,45.85 
Carro 1,44.09 
Carro 2,53.25 
Carro 3,46.31 
Carro 4,51.06 
Carro 1,52.13 
Carro 2,50.51 
Carro 3,48.83 
Carro 1,52.13 
Carro 2,50.51 
Carro 3,48.83 
Carro 4,49.16 
Carro 5,48.44 
Carro 6,58.33 
Carro 7,53.55 
Carro 8,50.84 
Carro 9,21.51 
Carro 10,19.33 
Carro 11,24.87 
Carro 12,30.53 
Carro 13,57.07 
Carro 14,50.59 
Carro 15,51.02 
Carro 16,48.42 
Carro 17,51.11 
Carro 18,44.33 
Carro 19,50.03 
Carro 1,52.13 
Carro 2,50.51 
Carro 3,48.83 
Carro 4,49.16 
Carro 5,48.44 
Carro 6,58.33 
Carro 7,53.55 
Carro 8,50.84 
Carro 1,52.13 
Carro 2,50.51 
Carro 3,48.83 
Carro 1,52.13 
Carro 2,50.51 
Carro 3,48.83 
Carro 4,49.16 
Carro 5,48.44 
Carro 6,58.33 
Carro 7,53.55 
Carro 1,52.13 
Carro 1,52.13 
Carro 2,50.51 
Carro 3,48.83 
Carro 4,49.16 
Carro 5,48.44 
Carro 6,58.33 
Carro 7,53.55 
Carro 1,52.13 
Carro 2,50.51 
Carro 3,48.83 
Carro 4,49.16 
Carro 5,48.44 
Carro 6,58.33 
Carro 7,53.55 
Carro 8,50.84 
Carro 1,52.13 
Carro 2,50.51 
Carro 3,48.83 
Carro 4,49.16 
Carro 5,48.44 
Carro 6,58.33 
Carro 7,53.55 
Carro 8,50.84 
Carro 1,52.13 
Carro 2,50.51 
Carro 3,48.83 
Carro 4,49.16 
Carro 5,48.44 
Carro 6,58.33 
Carro 7,53.55 
Carro 1,52.13 
Carro 2,50.51 
Carro 3,48.83 
Carro 4,49.16 
Carro 5,48.44 
Carro 6,58.33 
Carro 7,53.55 
Carro 8,50.84 
Carro 1,44.09 
Carro 2,53.25 
Carro 3,46.31 
Carro 4,51.06 
Carro 5,45.66 
Carro 6,42.85 
Carro 7,46.06 
Carro 8,45.95 
Carro 9,47.82 
Carro 10,45.11 
Carro 11,25.74 
Carro 12,23.37 
Carro 13,41.84 
Carro 1,50.41 
Carro 2,48.1 
Carro 3,49.31 
Carro 4,52.15 
Carro 5,24.1 
Carro 1,16.99 
Carro 2,19.88 
Carro 3,31.78 
Carro 4,47.32 
Carro 5,44.73 
Carro 6,41.45 
Carro 7,43.67 
Carro 8,48.34 
Carro 9,41.4 
Carro 10,40.88 
Carro 11,41.0 
Carro 12,38.88 
Carro 13,38.24 
Carro 14,43.51 
Carro 15,41.31 
Carro 16,41.84 
Carro 17,40.91 
Carro 18,43.21 
Carro 19,44.2 
Carro 20,41.58 
Carro 1,52.13 
Carro 2,50.51 
Carro 3,48.83 
Carro 4,49.16 
Carro 5,48.44 
Carro 6,58.33 
Carro 7,53.55 
Carro 1,52.13 
Carro 2,50.51 
Carro 3,48.83 
Carro 4,49.16 
Carro 5,48.44 
Carro 6,58.33 
