frame_start, 122, frame_end, 162, speed, 16.99 
frame_start, 5715, frame_end, 5755, speed, 26.07 
frame_start, 5786, frame_end, 5826, speed, 25.32 
frame_start, 5834, frame_end, 5874, speed, 29.04 
frame_start, 5896, frame_end, 5936, speed, 33.69 
frame_start, 5943, frame_end, 5983, speed, 33.85 
frame_start, 6001, frame_end, 6041, speed, 37.14 
frame_start, 6071, frame_end, 6111, speed, 34.5 
frame_start, 6114, frame_end, 6154, speed, 32.8 
frame_start, 6150, frame_end, 6190, speed, 32.91 
frame_start, 6182, frame_end, 6222, speed, 34.4 
frame_start, 6346, frame_end, 6386, speed, 50.79 
frame_start, 6418, frame_end, 6458, speed, 46.62 
frame_start, 6529, frame_end, 6569, speed, 47.83 
frame_start, 6594, frame_end, 6634, speed, 49.68 
frame_start, 6694, frame_end, 6734, speed, 47.27 
frame_start, 6744, frame_end, 6784, speed, 51.69 
frame_start, 6780, frame_end, 6820, speed, 48.62 
frame_start, 6837, frame_end, 6877, speed, 41.19 
frame_start, 6901, frame_end, 6941, speed, 42.37 
frame_start, 6945, frame_end, 6985, speed, 41.65 
frame_start, 6978, frame_end, 7018, speed, 39.55 
frame_start, 7034, frame_end, 7074, speed, 42.43 
frame_start, 7078, frame_end, 7118, speed, 46.9 
frame_start, 8264, frame_end, 8304, speed, 20.91 
frame_start, 8333, frame_end, 8373, speed, 29.29 
frame_start, 8387, frame_end, 8427, speed, 19.0 
frame_start, 8443, frame_end, 8483, speed, 21.94 
frame_start, 8519, frame_end, 8559, speed, 24.15 
frame_start, 8575, frame_end, 8615, speed, 27.1 
frame_start, 8622, frame_end, 8662, speed, 28.41 
frame_start, 8667, frame_end, 8707, speed, 29.23 
frame_start, 8747, frame_end, 8787, speed, 27.91 
frame_start, 8869, frame_end, 8909, speed, 33.21 
frame_start, 8939, frame_end, 8979, speed, 37.69 
frame_start, 9034, frame_end, 9074, speed, 35.06 
frame_start, 9171, frame_end, 9211, speed, 39.9 
frame_start, 9226, frame_end, 9266, speed, 37.9 
frame_start, 9267, frame_end, 9307, speed, 38.08 
frame_start, 9297, frame_end, 9337, speed, 35.41 
frame_start, 9389, frame_end, 9429, speed, 36.6 
frame_start, 9442, frame_end, 9482, speed, 37.73 
frame_start, 9534, frame_end, 9574, speed, 36.9 
frame_start, 9565, frame_end, 9605, speed, 35.49 
frame_start, 9647, frame_end, 9687, speed, 42.52 
frame_start, 9681, frame_end, 9721, speed, 43.83 
frame_start, 9790, frame_end, 9830, speed, 43.04 
frame_start, 10983, frame_end, 11023, speed, 15.31 
frame_start, 11080, frame_end, 11120, speed, 21.16 
frame_start, 11150, frame_end, 11190, speed, 24.15 
frame_start, 11207, frame_end, 11247, speed, 25.82 
frame_start, 11284, frame_end, 11324, speed, 29.22 
frame_start, 11575, frame_end, 11615, speed, 57.57 
frame_start, 11698, frame_end, 11738, speed, 54.64 
frame_start, 11738, frame_end, 11778, speed, 54.17 
frame_start, 11842, frame_end, 11882, speed, 52.33 
frame_start, 11913, frame_end, 11953, speed, 50.35 
frame_start, 11967, frame_end, 12007, speed, 44.94 
frame_start, 12050, frame_end, 12090, speed, 45.28 
frame_start, 12082, frame_end, 12122, speed, 46.09 
frame_start, 12117, frame_end, 12157, speed, 46.2 
frame_start, 12147, frame_end, 12187, speed, 45.5 
frame_start, 12312, frame_end, 12352, speed, 42.82 
frame_start, 12375, frame_end, 12415, speed, 46.4 
frame_start, 12405, frame_end, 12445, speed, 42.94 
frame_start, 12446, frame_end, 12486, speed, 41.17 
frame_start, 12479, frame_end, 12519, speed, 44.55 
frame_start, 13671, frame_end, 13711, speed, 17.06 
frame_start, 13743, frame_end, 13783, speed, 22.53 
frame_start, 13849, frame_end, 13889, speed, 24.08 
frame_start, 13924, frame_end, 13964, speed, 25.43 
frame_start, 13984, frame_end, 14024, speed, 29.15 
frame_start, 14041, frame_end, 14081, speed, 31.47 
frame_start, 14084, frame_end, 14124, speed, 33.02 
frame_start, 14114, frame_end, 14154, speed, 35.63 
frame_start, 14174, frame_end, 14214, speed, 33.91 
frame_start, 14239, frame_end, 14279, speed, 34.69 
frame_start, 14290, frame_end, 14330, speed, 34.88 
frame_start, 14334, frame_end, 14374, speed, 33.24 
frame_start, 14377, frame_end, 14417, speed, 32.42 
frame_start, 14444, frame_end, 14484, speed, 31.74 
frame_start, 14492, frame_end, 14532, speed, 32.47 
frame_start, 14533, frame_end, 14573, speed, 32.17 
frame_start, 14578, frame_end, 14618, speed, 32.6 
frame_start, 14642, frame_end, 14682, speed, 37.31 
frame_start, 14683, frame_end, 14723, speed, 35.71 
frame_start, 14719, frame_end, 14759, speed, 36.54 
frame_start, 14775, frame_end, 14815, speed, 36.49 
frame_start, 14815, frame_end, 14855, speed, 36.41 
frame_start, 14970, frame_end, 15010, speed, 47.9 
frame_start, 15022, frame_end, 15062, speed, 46.84 
frame_start, 15219, frame_end, 15259, speed, 41.59 
frame_start, 15252, frame_end, 15292, speed, 42.26 
frame_start, 16487, frame_end, 16527, speed, 19.32 
frame_start, 16577, frame_end, 16617, speed, 25.13 
frame_start, 16645, frame_end, 16685, speed, 29.12 
frame_start, 16720, frame_end, 16760, speed, 32.84 
frame_start, 16789, frame_end, 16829, speed, 31.48 
frame_start, 16834, frame_end, 16874, speed, 33.03 
frame_start, 16880, frame_end, 16920, speed, 36.23 
frame_start, 16946, frame_end, 16986, speed, 39.64 
frame_start, 17019, frame_end, 17059, speed, 40.36 
frame_start, 17094, frame_end, 17134, speed, 41.84 
frame_start, 17163, frame_end, 17203, speed, 53.66 
frame_start, 17181, frame_end, 17221, speed, 47.67 
frame_start, 17210, frame_end, 17250, speed, 41.81 
frame_start, 17350, frame_end, 17390, speed, 54.53 
frame_start, 17477, frame_end, 17517, speed, 52.38 
frame_start, 17524, frame_end, 17564, speed, 49.34 
frame_start, 17668, frame_end, 17708, speed, 44.02 
frame_start, 17757, frame_end, 17797, speed, 48.21 
frame_start, 17834, frame_end, 17874, speed, 46.97 
frame_start, 17862, frame_end, 17902, speed, 49.67 
frame_start, 17902, frame_end, 17942, speed, 48.93 
frame_start, 19116, frame_end, 19156, speed, 22.0 
frame_start, 19183, frame_end, 19223, speed, 27.59 
frame_start, 19246, frame_end, 19286, speed, 34.77 
frame_start, 19308, frame_end, 19348, speed, 38.41 
frame_start, 19330, frame_end, 19370, speed, 38.39 
frame_start, 19367, frame_end, 19407, speed, 42.05 
frame_start, 19464, frame_end, 19504, speed, 53.6 
frame_start, 19480, frame_end, 19520, speed, 45.82 
frame_start, 19535, frame_end, 19575, speed, 44.85 
frame_start, 19613, frame_end, 19653, speed, 47.68 
frame_start, 19791, frame_end, 19831, speed, 46.69 
frame_start, 19836, frame_end, 19876, speed, 48.14 
frame_start, 19869, frame_end, 19909, speed, 48.82 
frame_start, 19911, frame_end, 19951, speed, 48.5 
frame_start, 20011, frame_end, 20051, speed, 47.94 
frame_start, 20037, frame_end, 20077, speed, 46.76 
frame_start, 20099, frame_end, 20139, speed, 47.32 
frame_start, 20219, frame_end, 20259, speed, 50.33 
frame_start, 20322, frame_end, 20362, speed, 52.83 
frame_start, 20384, frame_end, 20424, speed, 38.2 
frame_start, 20454, frame_end, 20494, speed, 51.74 
frame_start, 20513, frame_end, 20553, speed, 49.06 
frame_start, 20538, frame_end, 20578, speed, 46.72 
frame_start, 20568, frame_end, 20608, speed, 46.95 
frame_start, 20606, frame_end, 20646, speed, 49.64 
frame_start, 21777, frame_end, 21817, speed, 19.5 
frame_start, 21852, frame_end, 21892, speed, 23.21 
frame_start, 21934, frame_end, 21974, speed, 28.62 
frame_start, 22091, frame_end, 22131, speed, 40.83 
frame_start, 22132, frame_end, 22172, speed, 45.86 
frame_start, 22209, frame_end, 22249, speed, 42.92 
frame_start, 22283, frame_end, 22323, speed, 44.14 
frame_start, 22427, frame_end, 22467, speed, 53.79 
frame_start, 22521, frame_end, 22561, speed, 52.15 
frame_start, 22718, frame_end, 22758, speed, 52.24 
frame_start, 22809, frame_end, 22849, speed, 58.07 
frame_start, 22911, frame_end, 22951, speed, 51.95 
frame_start, 23069, frame_end, 23109, speed, 50.86 
frame_start, 23120, frame_end, 23160, speed, 49.57 
frame_start, 23143, frame_end, 23183, speed, 49.58 
frame_start, 23189, frame_end, 23229, speed, 49.16 
frame_start, 23232, frame_end, 23272, speed, 52.79 
frame_start, 23311, frame_end, 23351, speed, 51.4 
frame_start, 23352, frame_end, 23392, speed, 55.06 
frame_start, 24588, frame_end, 24628, speed, 20.36 
frame_start, 24675, frame_end, 24715, speed, 27.2 
frame_start, 24737, frame_end, 24777, speed, 28.67 
frame_start, 24882, frame_end, 24922, speed, 46.64 
frame_start, 24940, frame_end, 24980, speed, 43.71 
frame_start, 24986, frame_end, 25026, speed, 44.99 
frame_start, 25071, frame_end, 25111, speed, 48.5 
frame_start, 25088, frame_end, 25128, speed, 50.66 
frame_start, 25252, frame_end, 25292, speed, 46.36 
frame_start, 25322, frame_end, 25362, speed, 47.32 
frame_start, 25368, frame_end, 25408, speed, 48.26 
frame_start, 25432, frame_end, 25472, speed, 45.99 
frame_start, 25465, frame_end, 25505, speed, 47.09 
frame_start, 25544, frame_end, 25584, speed, 55.02 
frame_start, 25597, frame_end, 25637, speed, 47.16 
frame_start, 25656, frame_end, 25696, speed, 43.79 
frame_start, 25723, frame_end, 25763, speed, 46.54 
frame_start, 25753, frame_end, 25793, speed, 52.75 
frame_start, 25783, frame_end, 25823, speed, 48.62 
frame_start, 25858, frame_end, 25898, speed, 58.74 
frame_start, 25905, frame_end, 25945, speed, 49.17 
frame_start, 25965, frame_end, 26005, speed, 45.04 
frame_start, 26027, frame_end, 26067, speed, 47.27 
frame_start, 26283, frame_end, 27276, speed, 19.09 
frame_start, 27407, frame_end, 27447, speed, 24.51 
frame_start, 27468, frame_end, 27508, speed, 28.55 
frame_start, 27523, frame_end, 27563, speed, 32.06 
frame_start, 27586, frame_end, 27626, speed, 34.71 
frame_start, 27637, frame_end, 27677, speed, 36.36 
frame_start, 27671, frame_end, 27711, speed, 39.73 
frame_start, 27733, frame_end, 27773, speed, 50.62 
frame_start, 27843, frame_end, 27883, speed, 53.77 
frame_start, 27935, frame_end, 27975, speed, 45.17 
frame_start, 27969, frame_end, 28009, speed, 44.2 
frame_start, 28039, frame_end, 28079, speed, 47.32 
frame_start, 28102, frame_end, 28142, speed, 49.05 
frame_start, 28304, frame_end, 28344, speed, 48.25 
frame_start, 28356, frame_end, 28396, speed, 47.95 
frame_start, 28392, frame_end, 28432, speed, 48.54 
frame_start, 28436, frame_end, 28476, speed, 47.63 
frame_start, 28487, frame_end, 28527, speed, 47.25 
frame_start, 28636, frame_end, 28676, speed, 49.15 
frame_start, 28733, frame_end, 28773, speed, 49.72 
frame_start, 29998, frame_end, 30038, speed, 22.47 
frame_start, 30107, frame_end, 30147, speed, 55.13 
frame_start, 30166, frame_end, 30206, speed, 51.97 
frame_start, 30224, frame_end, 30264, speed, 48.06 
frame_start, 30264, frame_end, 30304, speed, 48.77 
frame_start, 30366, frame_end, 30406, speed, 54.28 
frame_start, 30407, frame_end, 30447, speed, 46.36 
frame_start, 30440, frame_end, 30480, speed, 48.82 
frame_start, 30617, frame_end, 30657, speed, 42.48 
frame_start, 30632, frame_end, 30672, speed, 41.67 
frame_start, 30877, frame_end, 30917, speed, 61.27 
frame_start, 30903, frame_end, 30943, speed, 46.66 
frame_start, 30952, frame_end, 30992, speed, 51.57 
frame_start, 31051, frame_end, 31091, speed, 51.39 
frame_start, 31116, frame_end, 31156, speed, 49.47 
frame_start, 31180, frame_end, 31220, speed, 46.14 
frame_start, 31218, frame_end, 31258, speed, 46.34 
frame_start, 31259, frame_end, 31299, speed, 52.33 
frame_start, 32696, frame_end, 32736, speed, 20.34 
frame_start, 32758, frame_end, 32798, speed, 23.04 
frame_start, 32862, frame_end, 32902, speed, 41.78 
frame_start, 32976, frame_end, 33016, speed, 44.5 
frame_start, 33021, frame_end, 33061, speed, 46.32 
frame_start, 33181, frame_end, 33221, speed, 52.82 
frame_start, 33257, frame_end, 33297, speed, 47.71 
frame_start, 33303, frame_end, 33343, speed, 47.4 
frame_start, 33347, frame_end, 33387, speed, 46.21 
frame_start, 33389, frame_end, 33429, speed, 45.42 
frame_start, 33432, frame_end, 33472, speed, 45.43 
frame_start, 33511, frame_end, 33551, speed, 45.04 
frame_start, 33619, frame_end, 33659, speed, 54.87 
frame_start, 33789, frame_end, 33829, speed, 60.32 
frame_start, 33873, frame_end, 33913, speed, 52.75 
frame_start, 33961, frame_end, 34001, speed, 53.63 
frame_start, 34014, frame_end, 34054, speed, 50.97 
frame_start, 34134, frame_end, 34174, speed, 49.93 
frame_start, 35358, frame_end, 35398, speed, 24.12 
frame_start, 35448, frame_end, 35488, speed, 21.63 
frame_start, 35507, frame_end, 35547, speed, 24.77 
frame_start, 35654, frame_end, 35694, speed, 52.33 
frame_start, 35691, frame_end, 35731, speed, 53.48 
frame_start, 35749, frame_end, 35789, speed, 50.2 
frame_start, 35789, frame_end, 35829, speed, 54.47 
frame_start, 35858, frame_end, 35898, speed, 50.27 
frame_start, 35932, frame_end, 35972, speed, 46.99 
frame_start, 35969, frame_end, 36009, speed, 49.93 
frame_start, 36029, frame_end, 36069, speed, 50.27 
frame_start, 36062, frame_end, 36102, speed, 52.14 
frame_start, 36200, frame_end, 36240, speed, 52.61 
