frame_start, 169, frame_end, 209, speed, 58.55 
frame_start, 7555, frame_end, 7595, speed, 52.77 
frame_start, 7669, frame_end, 7709, speed, 49.67 
frame_start, 7731, frame_end, 7771, speed, 51.24 
frame_start, 7786, frame_end, 7826, speed, 56.03 
frame_start, 7817, frame_end, 7857, speed, 55.88 
frame_start, 7871, frame_end, 7911, speed, 54.39 
frame_start, 8071, frame_end, 8111, speed, 51.62 
frame_start, 8169, frame_end, 8209, speed, 51.61 
frame_start, 8289, frame_end, 8329, speed, 58.82 
frame_start, 8525, frame_end, 8565, speed, 45.51 
frame_start, 9786, frame_end, 9826, speed, 18.51 
frame_start, 9921, frame_end, 9961, speed, 20.41 
frame_start, 9992, frame_end, 10032, speed, 22.36 
frame_start, 10049, frame_end, 10089, speed, 25.34 
frame_start, 10124, frame_end, 10164, speed, 30.05 
frame_start, 10178, frame_end, 10218, speed, 31.35 
frame_start, 10219, frame_end, 10259, speed, 31.66 
frame_start, 10289, frame_end, 10329, speed, 38.94 
frame_start, 10333, frame_end, 10373, speed, 36.68 
frame_start, 10420, frame_end, 10460, speed, 38.9 
frame_start, 10476, frame_end, 10516, speed, 43.88 
frame_start, 10536, frame_end, 10576, speed, 46.3 
frame_start, 10593, frame_end, 10633, speed, 48.58 
frame_start, 10703, frame_end, 10743, speed, 50.16 
frame_start, 10833, frame_end, 10873, speed, 58.54 
frame_start, 10881, frame_end, 10921, speed, 54.3 
frame_start, 10935, frame_end, 10975, speed, 47.84 
frame_start, 12650, frame_end, 12690, speed, 38.47 
frame_start, 12767, frame_end, 12807, speed, 49.28 
frame_start, 12864, frame_end, 12904, speed, 39.18 
frame_start, 13027, frame_end, 13067, speed, 53.87 
frame_start, 13092, frame_end, 13132, speed, 56.98 
frame_start, 13128, frame_end, 13168, speed, 56.58 
frame_start, 13182, frame_end, 13222, speed, 52.25 
frame_start, 13196, frame_end, 13236, speed, 52.44 
frame_start, 13220, frame_end, 13260, speed, 47.11 
frame_start, 13265, frame_end, 13305, speed, 53.55 
frame_start, 13316, frame_end, 13356, speed, 57.03 
frame_start, 13397, frame_end, 13437, speed, 59.64 
frame_start, 13489, frame_end, 13529, speed, 45.19 
frame_start, 13669, frame_end, 13709, speed, 55.78 
frame_start, 13728, frame_end, 13768, speed, 53.72 
frame_start, 13964, frame_end, 14004, speed, 52.73 
frame_start, 15074, frame_end, 15114, speed, 18.35 
frame_start, 15219, frame_end, 15259, speed, 25.17 
frame_start, 15435, frame_end, 15475, speed, 48.1 
frame_start, 15576, frame_end, 15616, speed, 53.93 
frame_start, 15686, frame_end, 15726, speed, 51.61 
frame_start, 15871, frame_end, 15911, speed, 49.44 
frame_start, 15905, frame_end, 15945, speed, 51.8 
frame_start, 15990, frame_end, 16030, speed, 50.83 
frame_start, 16047, frame_end, 16087, speed, 48.87 
frame_start, 16158, frame_end, 16198, speed, 48.48 
frame_start, 16212, frame_end, 16252, speed, 45.11 
frame_start, 16424, frame_end, 16464, speed, 51.6 
frame_start, 16457, frame_end, 16497, speed, 53.19 
frame_start, 17967, frame_end, 18007, speed, 19.75 
frame_start, 18237, frame_end, 18277, speed, 51.47 
frame_start, 18326, frame_end, 18366, speed, 56.2 
frame_start, 18384, frame_end, 18424, speed, 44.64 
frame_start, 18444, frame_end, 18484, speed, 45.61 
frame_start, 18483, frame_end, 18523, speed, 41.5 
frame_start, 18535, frame_end, 18575, speed, 39.34 
frame_start, 18578, frame_end, 18618, speed, 40.53 
frame_start, 18678, frame_end, 18718, speed, 43.12 
frame_start, 18709, frame_end, 18749, speed, 43.57 
frame_start, 18753, frame_end, 18793, speed, 41.2 
frame_start, 18860, frame_end, 18900, speed, 49.93 
frame_start, 18885, frame_end, 18925, speed, 50.27 
frame_start, 19032, frame_end, 19072, speed, 45.39 
frame_start, 19118, frame_end, 19158, speed, 57.23 
frame_start, 19275, frame_end, 19315, speed, 49.51 
frame_start, 19369, frame_end, 19409, speed, 56.93 
frame_start, 20660, frame_end, 20700, speed, 21.78 
frame_start, 20753, frame_end, 20793, speed, 19.05 
frame_start, 20831, frame_end, 20871, speed, 28.93 
frame_start, 21064, frame_end, 21104, speed, 65.06 
frame_start, 21187, frame_end, 21227, speed, 55.79 
frame_start, 21297, frame_end, 21337, speed, 49.84 
frame_start, 21349, frame_end, 21389, speed, 49.26 
frame_start, 21416, frame_end, 21456, speed, 44.63 
frame_start, 21457, frame_end, 21497, speed, 46.28 
frame_start, 21495, frame_end, 21535, speed, 45.5 
frame_start, 21583, frame_end, 21623, speed, 51.93 
frame_start, 21630, frame_end, 21670, speed, 46.94 
frame_start, 21680, frame_end, 21720, speed, 42.35 
frame_start, 21771, frame_end, 21811, speed, 46.51 
frame_start, 21826, frame_end, 21866, speed, 51.38 
frame_start, 21984, frame_end, 22024, speed, 49.72 
frame_start, 22057, frame_end, 22097, speed, 46.88 
frame_start, 22083, frame_end, 22123, speed, 45.92 
frame_start, 23354, frame_end, 23394, speed, 20.9 
frame_start, 23507, frame_end, 23547, speed, 27.12 
frame_start, 23573, frame_end, 23613, speed, 31.99 
frame_start, 23597, frame_end, 23637, speed, 32.83 
frame_start, 23641, frame_end, 23681, speed, 37.39 
frame_start, 23723, frame_end, 23763, speed, 45.21 
frame_start, 23770, frame_end, 23810, speed, 48.34 
frame_start, 23805, frame_end, 23845, speed, 39.51 
frame_start, 23831, frame_end, 23871, speed, 37.94 
frame_start, 23988, frame_end, 24028, speed, 50.37 
frame_start, 24011, frame_end, 24051, speed, 43.65 
frame_start, 24047, frame_end, 24087, speed, 44.08 
frame_start, 24085, frame_end, 24125, speed, 42.84 
frame_start, 24136, frame_end, 24176, speed, 46.83 
frame_start, 24173, frame_end, 24213, speed, 43.51 
