frame_start, 20, frame_end, 60, speed, 46.35 
frame_start, 10356, frame_end, 10396, speed, 46.73 
frame_start, 10442, frame_end, 10482, speed, 43.49 
frame_start, 10499, frame_end, 10539, speed, 41.81 
frame_start, 10578, frame_end, 10618, speed, 54.35 
frame_start, 10636, frame_end, 10676, speed, 49.83 
frame_start, 10834, frame_end, 10874, speed, 57.57 
frame_start, 10931, frame_end, 10971, speed, 55.29 
frame_start, 11013, frame_end, 11053, speed, 49.43 
frame_start, 11199, frame_end, 11239, speed, 56.35 
frame_start, 11283, frame_end, 11323, speed, 55.18 
frame_start, 12464, frame_end, 12504, speed, 22.67 
frame_start, 12676, frame_end, 12716, speed, 53.22 
frame_start, 12830, frame_end, 12870, speed, 47.1 
frame_start, 12860, frame_end, 12900, speed, 47.32 
frame_start, 12977, frame_end, 13017, speed, 54.1 
frame_start, 13040, frame_end, 13080, speed, 53.83 
frame_start, 13104, frame_end, 13144, speed, 48.69 
frame_start, 13149, frame_end, 13189, speed, 49.3 
frame_start, 13181, frame_end, 13221, speed, 48.74 
frame_start, 13261, frame_end, 13301, speed, 52.21 
frame_start, 13334, frame_end, 13374, speed, 51.38 
frame_start, 13467, frame_end, 13507, speed, 48.74 
frame_start, 13494, frame_end, 13534, speed, 47.32 
frame_start, 13528, frame_end, 13568, speed, 42.5 
frame_start, 13599, frame_end, 13639, speed, 48.51 
frame_start, 13702, frame_end, 13742, speed, 56.98 
frame_start, 13814, frame_end, 13854, speed, 51.22 
frame_start, 13863, frame_end, 13903, speed, 45.87 
frame_start, 13916, frame_end, 13956, speed, 48.35 
frame_start, 15164, frame_end, 15204, speed, 17.56 
frame_start, 15329, frame_end, 15369, speed, 39.53 
frame_start, 15390, frame_end, 15430, speed, 43.67 
frame_start, 15441, frame_end, 15481, speed, 44.01 
frame_start, 15474, frame_end, 15514, speed, 45.85 
frame_start, 15601, frame_end, 15641, speed, 50.75 
frame_start, 15840, frame_end, 15880, speed, 42.91 
frame_start, 15904, frame_end, 15944, speed, 44.66 
frame_start, 15979, frame_end, 16019, speed, 48.49 
frame_start, 16030, frame_end, 16070, speed, 46.86 
frame_start, 16058, frame_end, 16098, speed, 46.13 
frame_start, 16125, frame_end, 16165, speed, 53.28 
frame_start, 16200, frame_end, 16240, speed, 54.67 
frame_start, 16312, frame_end, 16352, speed, 51.33 
frame_start, 16505, frame_end, 16545, speed, 50.97 
frame_start, 16615, frame_end, 16655, speed, 52.52 
frame_start, 17835, frame_end, 17875, speed, 14.63 
frame_start, 17959, frame_end, 17999, speed, 22.97 
frame_start, 18154, frame_end, 18194, speed, 50.51 
frame_start, 18261, frame_end, 18301, speed, 54.97 
frame_start, 18429, frame_end, 18469, speed, 53.13 
frame_start, 18471, frame_end, 18511, speed, 49.72 
frame_start, 18507, frame_end, 18547, speed, 47.7 
frame_start, 18572, frame_end, 18612, speed, 45.86 
frame_start, 18707, frame_end, 18747, speed, 48.81 
frame_start, 18784, frame_end, 18824, speed, 43.16 
frame_start, 18982, frame_end, 19022, speed, 64.1 
frame_start, 19081, frame_end, 19121, speed, 49.22 
frame_start, 19117, frame_end, 19157, speed, 45.78 
frame_start, 19190, frame_end, 19230, speed, 55.27 
frame_start, 19283, frame_end, 19323, speed, 64.35 
frame_start, 20561, frame_end, 20601, speed, 17.01 
frame_start, 20844, frame_end, 20884, speed, 45.86 
frame_start, 20881, frame_end, 20921, speed, 50.06 
frame_start, 20921, frame_end, 20961, speed, 44.77 
frame_start, 20966, frame_end, 21006, speed, 45.64 
frame_start, 21118, frame_end, 21158, speed, 53.44 
frame_start, 21195, frame_end, 21235, speed, 51.11 
frame_start, 21267, frame_end, 21307, speed, 55.45 
frame_start, 21294, frame_end, 21334, speed, 57.03 
frame_start, 21352, frame_end, 21392, speed, 59.27 
frame_start, 21447, frame_end, 21487, speed, 53.93 
frame_start, 21489, frame_end, 21529, speed, 52.39 
frame_start, 21541, frame_end, 21581, speed, 48.41 
frame_start, 21651, frame_end, 21691, speed, 51.46 
frame_start, 21791, frame_end, 21831, speed, 47.79 
frame_start, 21820, frame_end, 21860, speed, 49.16 
frame_start, 21858, frame_end, 21898, speed, 49.06 
frame_start, 22048, frame_end, 22088, speed, 54.22 
frame_start, 23321, frame_end, 23361, speed, 14.01 
frame_start, 23426, frame_end, 23466, speed, 21.0 
frame_start, 23622, frame_end, 23662, speed, 42.31 
frame_start, 23661, frame_end, 23701, speed, 42.76 
frame_start, 23792, frame_end, 23832, speed, 47.37 
frame_start, 23880, frame_end, 23920, speed, 47.68 
frame_start, 23941, frame_end, 23981, speed, 38.92 
frame_start, 23977, frame_end, 24017, speed, 41.49 
frame_start, 24012, frame_end, 24052, speed, 41.03 
frame_start, 24053, frame_end, 24093, speed, 43.2 
frame_start, 24092, frame_end, 24132, speed, 43.65 
frame_start, 24123, frame_end, 24163, speed, 43.59 
frame_start, 24294, frame_end, 24334, speed, 49.81 
