frame_start, 55, frame_end, 95, speed, 28.81 
frame_start, 8131, frame_end, 8171, speed, 36.4 
frame_start, 8181, frame_end, 8221, speed, 37.55 
frame_start, 8222, frame_end, 8262, speed, 42.97 
frame_start, 8252, frame_end, 8292, speed, 44.1 
frame_start, 8381, frame_end, 8421, speed, 51.29 
frame_start, 8510, frame_end, 8550, speed, 54.47 
frame_start, 8553, frame_end, 8593, speed, 45.23 
frame_start, 8656, frame_end, 8696, speed, 45.74 
frame_start, 8721, frame_end, 8761, speed, 46.11 
frame_start, 8905, frame_end, 8945, speed, 41.91 
frame_start, 8967, frame_end, 9007, speed, 45.99 
frame_start, 9004, frame_end, 9044, speed, 47.32 
frame_start, 9251, frame_end, 9291, speed, 51.47 
frame_start, 10537, frame_end, 10577, speed, 18.2 
frame_start, 10656, frame_end, 10696, speed, 20.84 
frame_start, 10711, frame_end, 10751, speed, 21.72 
frame_start, 10811, frame_end, 10851, speed, 23.3 
frame_start, 10883, frame_end, 10923, speed, 21.57 
frame_start, 11173, frame_end, 11213, speed, 18.8 
frame_start, 11239, frame_end, 11279, speed, 22.74 
frame_start, 11305, frame_end, 11345, speed, 19.78 
frame_start, 11363, frame_end, 11403, speed, 21.26 
frame_start, 11411, frame_end, 11451, speed, 21.69 
frame_start, 11500, frame_end, 11540, speed, 31.83 
frame_start, 11560, frame_end, 11600, speed, 33.26 
frame_start, 11589, frame_end, 11629, speed, 32.51 
frame_start, 11634, frame_end, 11674, speed, 33.6 
frame_start, 11747, frame_end, 11787, speed, 41.58 
frame_start, 11808, frame_end, 11848, speed, 42.91 
frame_start, 11869, frame_end, 11909, speed, 50.32 
frame_start, 12022, frame_end, 12062, speed, 48.82 
frame_start, 12069, frame_end, 12109, speed, 41.07 
frame_start, 13305, frame_end, 13345, speed, 21.28 
frame_start, 13455, frame_end, 13495, speed, 29.04 
frame_start, 13631, frame_end, 13671, speed, 53.83 
frame_start, 13876, frame_end, 13916, speed, 54.35 
frame_start, 13942, frame_end, 13982, speed, 37.23 
frame_start, 14001, frame_end, 14041, speed, 40.04 
frame_start, 14038, frame_end, 14078, speed, 36.92 
frame_start, 14080, frame_end, 14120, speed, 34.28 
frame_start, 14113, frame_end, 14153, speed, 30.88 
frame_start, 14172, frame_end, 14212, speed, 32.77 
frame_start, 14241, frame_end, 14281, speed, 33.02 
frame_start, 14289, frame_end, 14329, speed, 34.07 
frame_start, 14393, frame_end, 14433, speed, 38.28 
frame_start, 14574, frame_end, 14614, speed, 44.48 
frame_start, 14668, frame_end, 14708, speed, 46.08 
frame_start, 14702, frame_end, 14742, speed, 45.26 
frame_start, 16101, frame_end, 16141, speed, 19.41 
frame_start, 16176, frame_end, 16216, speed, 23.19 
frame_start, 16254, frame_end, 16294, speed, 27.75 
frame_start, 16301, frame_end, 16341, speed, 26.52 
frame_start, 16352, frame_end, 16392, speed, 30.73 
frame_start, 16535, frame_end, 16575, speed, 43.41 
frame_start, 16592, frame_end, 16632, speed, 41.61 
frame_start, 16651, frame_end, 16691, speed, 38.79 
frame_start, 16708, frame_end, 16748, speed, 37.16 
frame_start, 16765, frame_end, 16805, speed, 38.66 
frame_start, 16817, frame_end, 16857, speed, 37.79 
frame_start, 16872, frame_end, 16912, speed, 35.27 
frame_start, 16923, frame_end, 16963, speed, 38.61 
frame_start, 16978, frame_end, 17018, speed, 36.11 
frame_start, 17065, frame_end, 17105, speed, 31.28 
frame_start, 17109, frame_end, 17149, speed, 32.23 
frame_start, 17180, frame_end, 17220, speed, 28.91 
frame_start, 17234, frame_end, 17274, speed, 30.18 
frame_start, 17288, frame_end, 17328, speed, 31.08 
frame_start, 17379, frame_end, 17419, speed, 41.43 
frame_start, 17477, frame_end, 17517, speed, 48.66 
frame_start, 18770, frame_end, 18810, speed, 23.68 
frame_start, 18845, frame_end, 18885, speed, 24.25 
frame_start, 18995, frame_end, 19035, speed, 28.91 
frame_start, 19062, frame_end, 19102, speed, 33.45 
frame_start, 19105, frame_end, 19145, speed, 33.99 
frame_start, 19189, frame_end, 19229, speed, 35.55 
frame_start, 19280, frame_end, 19320, speed, 36.83 
frame_start, 19370, frame_end, 19410, speed, 49.57 
frame_start, 19481, frame_end, 19521, speed, 52.77 
frame_start, 19513, frame_end, 19553, speed, 47.02 
frame_start, 19564, frame_end, 19604, speed, 44.33 
frame_start, 19591, frame_end, 19631, speed, 42.8 
frame_start, 19655, frame_end, 19695, speed, 45.19 
