frame_start, 16, frame_end, 56, speed, 32.68 
frame_start, 14511, frame_end, 14551, speed, 44.69 
frame_start, 14595, frame_end, 14635, speed, 47.55 
frame_start, 14640, frame_end, 14680, speed, 42.5 
frame_start, 14692, frame_end, 14732, speed, 42.65 
frame_start, 15995, frame_end, 16035, speed, 17.04 
frame_start, 16084, frame_end, 16124, speed, 21.77 
frame_start, 16142, frame_end, 16182, speed, 24.02 
frame_start, 16184, frame_end, 16224, speed, 25.66 
frame_start, 16240, frame_end, 16280, speed, 29.85 
frame_start, 16299, frame_end, 16339, speed, 34.41 
frame_start, 16353, frame_end, 16393, speed, 38.35 
frame_start, 16404, frame_end, 16444, speed, 43.76 
frame_start, 16542, frame_end, 16582, speed, 30.84 
frame_start, 16585, frame_end, 16625, speed, 30.69 
frame_start, 16617, frame_end, 16657, speed, 32.35 
frame_start, 16652, frame_end, 16692, speed, 31.97 
frame_start, 16698, frame_end, 16738, speed, 29.41 
frame_start, 16757, frame_end, 16797, speed, 43.14 
frame_start, 16853, frame_end, 16893, speed, 38.67 
frame_start, 16900, frame_end, 16940, speed, 42.21 
frame_start, 17040, frame_end, 17080, speed, 43.27 
frame_start, 17092, frame_end, 17132, speed, 42.95 
frame_start, 17120, frame_end, 17160, speed, 43.39 
frame_start, 17170, frame_end, 17210, speed, 40.74 
frame_start, 17208, frame_end, 17248, speed, 39.44 
frame_start, 17322, frame_end, 17362, speed, 39.39 
frame_start, 17339, frame_end, 17379, speed, 37.07 
frame_start, 17378, frame_end, 17418, speed, 38.94 
frame_start, 17429, frame_end, 17469, speed, 41.16 
frame_start, 17471, frame_end, 17511, speed, 40.81 
frame_start, 18769, frame_end, 18809, speed, 23.75 
frame_start, 18825, frame_end, 18865, speed, 28.53 
frame_start, 18940, frame_end, 18980, speed, 22.5 
frame_start, 19153, frame_end, 19193, speed, 43.39 
frame_start, 19207, frame_end, 19247, speed, 53.34 
frame_start, 19289, frame_end, 19329, speed, 48.02 
frame_start, 19331, frame_end, 19371, speed, 51.3 
frame_start, 19468, frame_end, 19508, speed, 47.9 
frame_start, 19534, frame_end, 19574, speed, 51.06 
frame_start, 19605, frame_end, 19645, speed, 49.11 
frame_start, 19644, frame_end, 19684, speed, 46.12 
frame_start, 19684, frame_end, 19724, speed, 45.08 
